ensembl_gene_id	ensembl_transcript_id	rgd_symbol	entrezgene_id
ENSRNOG00000014739	ENSRNOT00000039664	Wfdc2	286888
ENSRNOG00000038133	ENSRNOT00000058037	Defa11	613225
ENSRNOG00000016559	ENSRNOT00000022425	Tm2d2	290833
ENSRNOG00000014592	ENSRNOT00000020168	Zbtb46	311718
ENSRNOG00000014592	ENSRNOT00000078661	Zbtb46	311718
ENSRNOG00000017156	ENSRNOT00000023065	Ankle1	361122
ENSRNOG00000007416	ENSRNOT00000009726	Clp1	311166
ENSRNOG00000013681	ENSRNOT00000018364	Kcns1	117023
ENSRNOG00000018543	ENSRNOT00000025958	Atp4b	24217
ENSRNOG00000017231	ENSRNOT00000041330	Adam9	290834
ENSRNOG00000032304	ENSRNOT00000048414	Defb14	641627
ENSRNOG00000037753	ENSRNOT00000081359	Slc10a2	29500
ENSRNOG00000037753	ENSRNOT00000057310	Slc10a2	29500
ENSRNOG00000061690	ENSRNOT00000079019		83820
ENSRNOG00000061690	ENSRNOT00000078047		83820
ENSRNOG00000012841	ENSRNOT00000017164	Alg11	361174
ENSRNOG00000038115	ENSRNOT00000058002	Defb37	652921
ENSRNOG00000053090	ENSRNOT00000083479		
ENSRNOG00000056629	ENSRNOT00000091719		
ENSRNOG00000011518	ENSRNOT00000015725	Dusp26	306527
ENSRNOG00000046576	ENSRNOT00000074550	LOC302192	302192
ENSRNOG00000046576	ENSRNOT00000050464	LOC302192	302192
ENSRNOG00000046576	ENSRNOT00000074550	LOC302192	681180
ENSRNOG00000046576	ENSRNOT00000050464	LOC302192	681180
ENSRNOG00000046576	ENSRNOT00000074550	LOC302192	689479
ENSRNOG00000046576	ENSRNOT00000050464	LOC302192	689479
ENSRNOG00000046576	ENSRNOT00000074550	LOC681180	302192
ENSRNOG00000046576	ENSRNOT00000050464	LOC681180	302192
ENSRNOG00000046576	ENSRNOT00000074550	LOC681180	681180
ENSRNOG00000046576	ENSRNOT00000050464	LOC681180	681180
ENSRNOG00000046576	ENSRNOT00000074550	LOC681180	689479
ENSRNOG00000046576	ENSRNOT00000050464	LOC681180	689479
ENSRNOG00000046576	ENSRNOT00000074550	LOC691491	302192
ENSRNOG00000046576	ENSRNOT00000050464	LOC691491	302192
ENSRNOG00000046576	ENSRNOT00000074550	LOC691491	681180
ENSRNOG00000046576	ENSRNOT00000050464	LOC691491	681180
ENSRNOG00000046576	ENSRNOT00000074550	LOC691491	689479
ENSRNOG00000046576	ENSRNOT00000050464	LOC691491	689479
ENSRNOG00000025365	ENSRNOT00000032116	Ido2	
ENSRNOG00000031521	ENSRNOT00000050279	Cldn24	502083
ENSRNOG00000013339	ENSRNOT00000044026	Gmeb2	83635
ENSRNOG00000013339	ENSRNOT00000018237	Gmeb2	83635
ENSRNOG00000018040	ENSRNOT00000024301	Gins4	290842
ENSRNOG00000053318	ENSRNOT00000083640		
ENSRNOG00000052858	ENSRNOT00000080696		
ENSRNOG00000014297	ENSRNOT00000019386	Sdc4	24771
ENSRNOG00000029996	ENSRNOT00000036217	LOC100360150	
ENSRNOG00000014526	ENSRNOT00000019993	Cars2	361184
ENSRNOG00000029875	ENSRNOT00000044802	Mrpl41	296551
ENSRNOG00000042526	ENSRNOT00000037518	Wfdc6a	685153
ENSRNOG00000019700	ENSRNOT00000026666	Proz	306608
ENSRNOG00000055150	ENSRNOT00000078427		
ENSRNOG00000052091	ENSRNOT00000087566		
ENSRNOG00000031879	ENSRNOT00000042609	RGD1561928	
ENSRNOG00000038157	ENSRNOT00000058071	Defb13	641626
ENSRNOG00000056087	ENSRNOT00000077551		499806
ENSRNOG00000042867	ENSRNOT00000064470	LOC686662	
ENSRNOG00000042867	ENSRNOT00000064470	LOC688801	
ENSRNOG00000060643	ENSRNOT00000091224		
ENSRNOG00000006732	ENSRNOT00000081823	Spo11	366261
ENSRNOG00000006732	ENSRNOT00000008959	Spo11	366261
ENSRNOG00000060214	ENSRNOT00000090465		
ENSRNOG00000017154	ENSRNOT00000023163	Atp11a	306600
ENSRNOG00000017154	ENSRNOT00000089447	Atp11a	306600
ENSRNOG00000038149	ENSRNOT00000058061	Defb9	641633
ENSRNOG00000017737	ENSRNOT00000024280	Dgkz	81821
ENSRNOG00000017737	ENSRNOT00000091265	Dgkz	81821
ENSRNOG00000030119	ENSRNOT00000016415	Cnga2	25411
ENSRNOG00000030119	ENSRNOT00000082752	Cnga2	25411
ENSRNOG00000030119	ENSRNOT00000078635	Cnga2	25411
ENSRNOG00000049859	ENSRNOT00000071892		
ENSRNOG00000028616	ENSRNOT00000031586	Pck1	362282
ENSRNOG00000019065	ENSRNOT00000025803	Zfp385b	311137
ENSRNOG00000019065	ENSRNOT00000089065	Zfp385b	311137
ENSRNOG00000027920	ENSRNOT00000038684		
ENSRNOG00000054086	ENSRNOT00000078819	Sp5	296510
ENSRNOG00000004544	ENSRNOT00000006429	Ube2e3	295686
ENSRNOG00000004544	ENSRNOT00000079672	Ube2e3	295686
ENSRNOG00000028426	ENSRNOT00000087095	Mcf2l	117020
ENSRNOG00000028426	ENSRNOT00000023352	Mcf2l	117020
ENSRNOG00000028426	ENSRNOT00000079096	Mcf2l	117020
ENSRNOG00000028426	ENSRNOT00000043170	Mcf2l	117020
ENSRNOG00000032195	ENSRNOT00000040114	LOC103695172	103695172
ENSRNOG00000028187	ENSRNOT00000030460	Sp9	366078
ENSRNOG00000018657	ENSRNOT00000025255	Scrn3	311731
ENSRNOG00000018657	ENSRNOT00000081881	Scrn3	311731
ENSRNOG00000009195	ENSRNOT00000012209	Tnks1bp1	295707
ENSRNOG00000019629	ENSRNOT00000026580	Lamp1	25328
ENSRNOG00000015928	ENSRNOT00000021435	Dhx35	362260
ENSRNOG00000015928	ENSRNOT00000084866	Dhx35	362260
ENSRNOG00000051919	ENSRNOT00000078450		
ENSRNOG00000028707	ENSRNOT00000088257	Defa7	286958
ENSRNOG00000028707	ENSRNOT00000029297	Defa7	286958
ENSRNOG00000028707	ENSRNOT00000035128	Defa7	286958
ENSRNOG00000028707	ENSRNOT00000088257	Defa10	286958
ENSRNOG00000028707	ENSRNOT00000029297	Defa10	286958
ENSRNOG00000028707	ENSRNOT00000035128	Defa10	286958
ENSRNOG00000028707	ENSRNOT00000088257	Np4	286958
ENSRNOG00000028707	ENSRNOT00000029297	Np4	286958
ENSRNOG00000028707	ENSRNOT00000035128	Np4	286958
ENSRNOG00000017939	ENSRNOT00000068745	Chn1	84030
ENSRNOG00000019073	ENSRNOT00000025851	Ikbkb	84351
ENSRNOG00000013398	ENSRNOT00000055349	Bpifb3	499924
ENSRNOG00000006063	ENSRNOT00000067664	Phf21a	362166
ENSRNOG00000045663	ENSRNOT00000074955	Prrg3	
ENSRNOG00000043645	ENSRNOT00000068912		
ENSRNOG00000053026	ENSRNOT00000079334		
ENSRNOG00000047028	ENSRNOT00000092194	Mmp24	83513
ENSRNOG00000047028	ENSRNOT00000073642	Mmp24	83513
ENSRNOG00000053407	ENSRNOT00000079708		
ENSRNOG00000061067	ENSRNOT00000092135		
ENSRNOG00000019222	ENSRNOT00000087192	Tfdp1	361178
ENSRNOG00000019222	ENSRNOT00000026150	Tfdp1	361178
ENSRNOG00000058163	ENSRNOT00000073343		
ENSRNOG00000055140	ENSRNOT00000088012		
ENSRNOG00000046517	ENSRNOT00000047252	LOC100912267	
ENSRNOG00000046517	ENSRNOT00000047252	RGD1564325	
ENSRNOG00000046517	ENSRNOT00000047252	Rps24	
ENSRNOG00000014185	ENSRNOT00000018987	Tktl2	290685
ENSRNOG00000051490	ENSRNOT00000078909	Plcg1	25738
ENSRNOG00000012561	ENSRNOT00000073971	Arhgef10	
ENSRNOG00000048427	ENSRNOT00000071397		
ENSRNOG00000043076	ENSRNOT00000067642		
ENSRNOG00000023991	ENSRNOT00000031109	Rab20	689377
ENSRNOG00000011397	ENSRNOT00000015144	LOC100910977	100910977
ENSRNOG00000061711	ENSRNOT00000090682		
ENSRNOG00000042114	ENSRNOT00000064468	Erich1	306622
ENSRNOG00000006052	ENSRNOT00000008478	Sulf2	311642
ENSRNOG00000026180	ENSRNOT00000066144	Letm2	361169
ENSRNOG00000026180	ENSRNOT00000030489	Letm2	361169
ENSRNOG00000046772	ENSRNOT00000073178	Fam83c	683506
ENSRNOG00000053212	ENSRNOT00000080362		
ENSRNOG00000056033	ENSRNOT00000085199		
ENSRNOG00000028586	ENSRNOT00000043384	Mcph1	306594
ENSRNOG00000044415	ENSRNOT00000069682		
ENSRNOG00000038744	ENSRNOT00000059185	Atp5hl1	
ENSRNOG00000026740	ENSRNOT00000057803	LOC290876	290876
ENSRNOG00000007692	ENSRNOT00000078101	Ift52	362265
ENSRNOG00000007692	ENSRNOT00000066260	Ift52	362265
ENSRNOG00000048356	ENSRNOT00000073254	LOC100912029	
ENSRNOG00000048356	ENSRNOT00000073254	RGD1308750	
ENSRNOG00000046907	ENSRNOT00000074631	Olr716	404814
ENSRNOG00000007285	ENSRNOT00000049082	Tp53rk	362272
ENSRNOG00000047948	ENSRNOT00000038429		
ENSRNOG00000013657	ENSRNOT00000079262	Stmn3	
ENSRNOG00000013657	ENSRNOT00000018697	Stmn3	
ENSRNOG00000030719	ENSRNOT00000057897	Csmd1	
ENSRNOG00000050088	ENSRNOT00000071869		
ENSRNOG00000057935	ENSRNOT00000078456		
ENSRNOG00000052573	ENSRNOT00000077591		
ENSRNOG00000057409	ENSRNOT00000086998		
ENSRNOG00000006227	ENSRNOT00000009620	Ifih1	499801
ENSRNOG00000057217	ENSRNOT00000083422		
ENSRNOG00000013908	ENSRNOT00000020713	Bpifa5	311559
ENSRNOG00000033703	ENSRNOT00000043188	LOC689713	689713
ENSRNOG00000019948	ENSRNOT00000027067	Phf20	311575
ENSRNOG00000038458	ENSRNOT00000058595	RGD1562923	
ENSRNOG00000046342	ENSRNOT00000045955	LOC100359503	100359503
ENSRNOG00000050064	ENSRNOT00000070820		
ENSRNOG00000049811	ENSRNOT00000072459	LOC100910163	684871
ENSRNOG00000049811	ENSRNOT00000072459	LOC100910163	100910163
ENSRNOG00000049811	ENSRNOT00000072459	LOC684871	684871
ENSRNOG00000049811	ENSRNOT00000072459	LOC684871	100910163
ENSRNOG00000004666	ENSRNOT00000006291	Prr5l	362171
ENSRNOG00000059846	ENSRNOT00000085976		
ENSRNOG00000005871	ENSRNOT00000007949	Il1rn	60582
ENSRNOG00000017536	ENSRNOT00000023736	Cdc16	290875
ENSRNOG00000017536	ENSRNOT00000090674	Cdc16	290875
ENSRNOG00000007044	ENSRNOT00000045677	L3mbtl1	311613
ENSRNOG00000007044	ENSRNOT00000063906	L3mbtl1	311613
ENSRNOG00000033057	ENSRNOT00000047750	Gapdh-ps2	
ENSRNOG00000033057	ENSRNOT00000047750	RGD1560797	
ENSRNOG00000052528	ENSRNOT00000079001		
ENSRNOG00000057796	ENSRNOT00000090413		
ENSRNOG00000060240	ENSRNOT00000091104		
ENSRNOG00000016281	ENSRNOT00000057386	Col4a1	290905
ENSRNOG00000020337	ENSRNOT00000027581	Sla2	499931
ENSRNOG00000006112	ENSRNOT00000008101		102554315
ENSRNOG00000006112	ENSRNOT00000008047		102554315
ENSRNOG00000030524	ENSRNOT00000018529	Defa24	290856
ENSRNOG00000055360	ENSRNOT00000087882		
ENSRNOG00000038130	ENSRNOT00000058034	Defb51	641620
ENSRNOG00000059287	ENSRNOT00000087538		
ENSRNOG00000007805	ENSRNOT00000010343	Mybl2	296344
ENSRNOG00000050029	ENSRNOT00000071456		
ENSRNOG00000019649	ENSRNOT00000026653	Cul4a	361181
ENSRNOG00000060026	ENSRNOT00000077474		
ENSRNOG00000010993	ENSRNOT00000016150	Dpm1	296394
ENSRNOG00000058974	ENSRNOT00000083339		
ENSRNOG00000043323	ENSRNOT00000067207	Il36b	362076
ENSRNOG00000042504	ENSRNOT00000066776	Zfp964	
ENSRNOG00000050427	ENSRNOT00000073120		
ENSRNOG00000029977	ENSRNOT00000043305	Nat3	290681
ENSRNOG00000055634	ENSRNOT00000078775		
ENSRNOG00000057340	ENSRNOT00000080125	Adam21	100910087
ENSRNOG00000013102	ENSRNOT00000017829	Entpd2	64467
ENSRNOG00000050067	ENSRNOT00000074978	LOC100364509	
ENSRNOG00000015426	ENSRNOT00000020683	Purg	361162
ENSRNOG00000059145	ENSRNOT00000092012		
ENSRNOG00000059232	ENSRNOT00000080343		
ENSRNOG00000033444	ENSRNOT00000026677	F10	29243
ENSRNOG00000009290	ENSRNOT00000012628	Nup35	295692
ENSRNOG00000049942	ENSRNOT00000073370	RGD1564899	498579
ENSRNOG00000058017	ENSRNOT00000078772		
ENSRNOG00000057542	ENSRNOT00000083990		290571
ENSRNOG00000054481	ENSRNOT00000079810	LOC102550609	102549391
ENSRNOG00000054481	ENSRNOT00000079810	LOC102550609	102550609
ENSRNOG00000059297	ENSRNOT00000086728	Adam21	100910087
ENSRNOG00000059153	ENSRNOT00000066294		
ENSRNOG00000030889	ENSRNOT00000040731	Cldn22	306454
ENSRNOG00000061856	ENSRNOT00000080529		
ENSRNOG00000052883	ENSRNOT00000084755		
ENSRNOG00000033682	ENSRNOT00000050371	Tbpl2	680050
ENSRNOG00000056926	ENSRNOT00000087681		
ENSRNOG00000054081	ENSRNOT00000077844		
ENSRNOG00000004966	ENSRNOT00000058962	Slc38a11	362141
ENSRNOG00000004966	ENSRNOT00000034141	Slc38a11	362141
ENSRNOG00000004966	ENSRNOT00000006634	Slc38a11	362141
ENSRNOG00000017671	ENSRNOT00000080963	Rasa3	29372
ENSRNOG00000017671	ENSRNOT00000067508	Rasa3	29372
ENSRNOG00000038004	ENSRNOT00000043974	Zfp804a	295695
ENSRNOG00000051436	ENSRNOT00000086138		
ENSRNOG00000058310	ENSRNOT00000082291		
ENSRNOG00000031834	ENSRNOT00000079283	Nkain4	296469
ENSRNOG00000031834	ENSRNOT00000048807	Nkain4	296469
ENSRNOG00000029354	ENSRNOT00000051980	LOC500845	
ENSRNOG00000055604	ENSRNOT00000081838		100911229
ENSRNOG00000019473	ENSRNOT00000026370	Dcun1d2	103694000
ENSRNOG00000058658	ENSRNOT00000087604		295922
ENSRNOG00000058658	ENSRNOT00000079709		295922
ENSRNOG00000012573	ENSRNOT00000086896	Dlgap2	116681
ENSRNOG00000012573	ENSRNOT00000057845	Dlgap2	116681
ENSRNOG00000053436	ENSRNOT00000088609		
ENSRNOG00000032412	ENSRNOT00000041980	Wfdc12	408227
ENSRNOG00000046949	ENSRNOT00000074023	Kcnb1	25736
ENSRNOG00000028779	ENSRNOT00000047560	Wfdc15b	408230
ENSRNOG00000012878	ENSRNOT00000058072	Atp7b	24218
ENSRNOG00000012878	ENSRNOT00000089265	Atp7b	24218
ENSRNOG00000051556	ENSRNOT00000084805		
ENSRNOG00000051794	ENSRNOT00000091997		
ENSRNOG00000012172	ENSRNOT00000016306	Spi1	366126
ENSRNOG00000056303	ENSRNOT00000079927		
ENSRNOG00000019568	ENSRNOT00000026470	Jund	24518
ENSRNOG00000049613	ENSRNOT00000071681	LOC100909545	103690143
ENSRNOG00000049613	ENSRNOT00000071681	Svs3b	103690143
ENSRNOG00000057196	ENSRNOT00000078513		
ENSRNOG00000000111	ENSRNOT00000000123	Coprs	290925
ENSRNOG00000060569	ENSRNOT00000077267		
ENSRNOG00000019657	ENSRNOT00000026601	Mk1	171436
ENSRNOG00000051455	ENSRNOT00000084450		
ENSRNOG00000058908	ENSRNOT00000081634		
ENSRNOG00000034275	ENSRNOT00000040406	Defb39	641646
ENSRNOG00000010574	ENSRNOT00000014309	Ptpn1	24697
ENSRNOG00000045897	ENSRNOT00000018375	LOC100362655	
ENSRNOG00000057435	ENSRNOT00000089019		
ENSRNOG00000061751	ENSRNOT00000058039		613221
ENSRNOG00000057984	ENSRNOT00000082111		
ENSRNOG00000038106	ENSRNOT00000019033		
ENSRNOG00000049047	ENSRNOT00000023369		682793
ENSRNOG00000049047	ENSRNOT00000023369		685963
ENSRNOG00000005083	ENSRNOT00000006884	Rtfdc1	296410
ENSRNOG00000049442	ENSRNOT00000025380	Rps28	
ENSRNOG00000056609	ENSRNOT00000079958		
ENSRNOG00000025222	ENSRNOT00000044085	Pcid2	361182
ENSRNOG00000059369	ENSRNOT00000090188		103691966
ENSRNOG00000059369	ENSRNOT00000090188		103694890
ENSRNOG00000036445	ENSRNOT00000054556	Mir147	
ENSRNOG00000061745	ENSRNOT00000079666		
ENSRNOG00000032737	ENSRNOT00000037806	F7	260320
ENSRNOG00000051908	ENSRNOT00000092109		
ENSRNOG00000031681	ENSRNOT00000040315		102553495
ENSRNOG00000013172	ENSRNOT00000018154	Nr1h3	58852
ENSRNOG00000059849	ENSRNOT00000080107		
ENSRNOG00000033585	ENSRNOT00000041223	Tex29	498664
ENSRNOG00000033585	ENSRNOT00000078867	Tex29	498664
ENSRNOG00000057883	ENSRNOT00000088321		
ENSRNOG00000051712	ENSRNOT00000087837		
ENSRNOG00000004783	ENSRNOT00000006504	Fam171b	499821
ENSRNOG00000018757	ENSRNOT00000025347	Insl3	114215
ENSRNOG00000031728	ENSRNOT00000057349	RGD1564807	290911
ENSRNOG00000024169	ENSRNOT00000037018		
ENSRNOG00000017777	ENSRNOT00000024310	Ahcy	29443
ENSRNOG00000014204	ENSRNOT00000057176	Pacsin3	311187
ENSRNOG00000014204	ENSRNOT00000080266	Pacsin3	311187
ENSRNOG00000017085	ENSRNOT00000089329	Tubgcp3	306599
ENSRNOG00000017085	ENSRNOT00000068416	Tubgcp3	306599
ENSRNOG00000047809	ENSRNOT00000074353		
ENSRNOG00000030778	ENSRNOT00000044934	LOC685135	
ENSRNOG00000053136	ENSRNOT00000080793		
ENSRNOG00000038671	ENSRNOT00000042587	Adam24	290774
ENSRNOG00000012568	ENSRNOT00000017360	Madd	94193
ENSRNOG00000012568	ENSRNOT00000079394	Madd	94193
ENSRNOG00000049303	ENSRNOT00000075773	Marco	367391
ENSRNOG00000030299	ENSRNOT00000048912	LOC685718	
ENSRNOG00000039505	ENSRNOT00000060549		
ENSRNOG00000059174	ENSRNOT00000084125		
ENSRNOG00000010488	ENSRNOT00000014004	Zmiz1	361103
ENSRNOG00000061411	ENSRNOT00000082625		
ENSRNOG00000051631	ENSRNOT00000091071		
ENSRNOG00000001514	ENSRNOT00000002066	Cdca7	311742
ENSRNOG00000061765	ENSRNOT00000084101		
ENSRNOG00000022358	ENSRNOT00000045197		100360330
ENSRNOG00000045809	ENSRNOT00000071208		
ENSRNOG00000009140	ENSRNOT00000012110	C1qtnf4	311184
ENSRNOG00000049689	ENSRNOT00000074543	Smim18	100909793
ENSRNOG00000061634	ENSRNOT00000079099		
ENSRNOG00000051755	ENSRNOT00000079071		
ENSRNOG00000015794	ENSRNOT00000021308	Fam83d	311598
ENSRNOG00000044126	ENSRNOT00000069393		
ENSRNOG00000054903	ENSRNOT00000079570		
ENSRNOG00000059717	ENSRNOT00000088723		
ENSRNOG00000055448	ENSRNOT00000089998		
ENSRNOG00000060277	ENSRNOT00000089286		
ENSRNOG00000058649	ENSRNOT00000081055		
ENSRNOG00000052631	ENSRNOT00000089890		
ENSRNOG00000055612	ENSRNOT00000085903		
ENSRNOG00000058429	ENSRNOT00000077589		
ENSRNOG00000053552	ENSRNOT00000082767		
ENSRNOG00000051616	ENSRNOT00000082644		
ENSRNOG00000054469	ENSRNOT00000091733		
ENSRNOG00000057440	ENSRNOT00000083280		
ENSRNOG00000057440	ENSRNOT00000087170		
ENSRNOG00000052385	ENSRNOT00000086877		
ENSRNOG00000061676	ENSRNOT00000080044		
ENSRNOG00000053296	ENSRNOT00000090524		
ENSRNOG00000054855	ENSRNOT00000079827		
ENSRNOG00000058467	ENSRNOT00000087795		
ENSRNOG00000058026	ENSRNOT00000080420		
ENSRNOG00000059082	ENSRNOT00000088388		
ENSRNOG00000053388	ENSRNOT00000085297		
ENSRNOG00000051767	ENSRNOT00000078083		
ENSRNOG00000059729	ENSRNOT00000089937		
ENSRNOG00000055458	ENSRNOT00000087006		
ENSRNOG00000060302	ENSRNOT00000081877		
ENSRNOG00000058665	ENSRNOT00000088185		
ENSRNOG00000058240	ENSRNOT00000079313		
ENSRNOG00000052609	ENSRNOT00000087554		
ENSRNOG00000061521	ENSRNOT00000078708		
ENSRNOG00000058355	ENSRNOT00000086510		
ENSRNOG00000053058	ENSRNOT00000081289		
ENSRNOG00000056669	ENSRNOT00000091392		
ENSRNOG00000056230	ENSRNOT00000088290		
ENSRNOG00000052056	ENSRNOT00000078149		
ENSRNOG00000061291	ENSRNOT00000087124		
ENSRNOG00000054395	ENSRNOT00000079012		
ENSRNOG00000054395	ENSRNOT00000080427		
ENSRNOG00000057247	ENSRNOT00000085660		
ENSRNOG00000053605	ENSRNOT00000077476		
ENSRNOG00000058674	ENSRNOT00000090177		
ENSRNOG00000052390	ENSRNOT00000091721		
ENSRNOG00000052848	ENSRNOT00000083482		
ENSRNOG00000054436	ENSRNOT00000082812		
ENSRNOG00000054849	ENSRNOT00000079904		
ENSRNOG00000053882	ENSRNOT00000092190		
ENSRNOG00000059601	ENSRNOT00000077387		
ENSRNOG00000055921	ENSRNOT00000083431		
ENSRNOG00000052995	ENSRNOT00000082044		
ENSRNOG00000058471	ENSRNOT00000090509		
ENSRNOG00000058268	ENSRNOT00000077796		
ENSRNOG00000040316	ENSRNOT00000087543		
ENSRNOG00000040316	ENSRNOT00000062051		
ENSRNOG00000054819	ENSRNOT00000086518		
ENSRNOG00000060341	ENSRNOT00000083236		
ENSRNOG00000059475	ENSRNOT00000077077		
ENSRNOG00000057121	ENSRNOT00000086945		
ENSRNOG00000056625	ENSRNOT00000083746		
ENSRNOG00000059577	ENSRNOT00000083984		
ENSRNOG00000061611	ENSRNOT00000089173		
ENSRNOG00000059137	ENSRNOT00000082859		
ENSRNOG00000053781	ENSRNOT00000080473		
ENSRNOG00000054134	ENSRNOT00000087647		
ENSRNOG00000061117	ENSRNOT00000081412		
ENSRNOG00000054706	ENSRNOT00000083612		
ENSRNOG00000051477	ENSRNOT00000079045		
ENSRNOG00000053182	ENSRNOT00000087887		
ENSRNOG00000054672	ENSRNOT00000084160		
ENSRNOG00000058992	ENSRNOT00000077144		
ENSRNOG00000056503	ENSRNOT00000085232		
ENSRNOG00000060950	ENSRNOT00000084379		
ENSRNOG00000054592	ENSRNOT00000077392		
ENSRNOG00000059032	ENSRNOT00000085963		
ENSRNOG00000052389	ENSRNOT00000079756		
ENSRNOG00000056778	ENSRNOT00000084119		
ENSRNOG00000057195	ENSRNOT00000088415		
ENSRNOG00000054861	ENSRNOT00000079649		
ENSRNOG00000053150	ENSRNOT00000083801		
ENSRNOG00000058705	ENSRNOT00000089606		
ENSRNOG00000060636	ENSRNOT00000090029		
ENSRNOG00000058659	ENSRNOT00000084969		
ENSRNOG00000060990	ENSRNOT00000081586		
ENSRNOG00000056871	ENSRNOT00000078937		
ENSRNOG00000061815	ENSRNOT00000086850		
ENSRNOG00000055975	ENSRNOT00000085296		
ENSRNOG00000051674	ENSRNOT00000090450		
ENSRNOG00000055304	ENSRNOT00000088685		
ENSRNOG00000058921	ENSRNOT00000086257		
ENSRNOG00000058425	ENSRNOT00000082588		
ENSRNOG00000055095	ENSRNOT00000089646		
ENSRNOG00000054078	ENSRNOT00000088866		
ENSRNOG00000061025	ENSRNOT00000077556		
ENSRNOG00000054679	ENSRNOT00000081873		
ENSRNOG00000058124	ENSRNOT00000086993		
ENSRNOG00000055970	ENSRNOT00000090766		
ENSRNOG00000055762	ENSRNOT00000091326		
ENSRNOG00000056516	ENSRNOT00000089701		
ENSRNOG00000052984	ENSRNOT00000080737		
ENSRNOG00000059898	ENSRNOT00000078330		
ENSRNOG00000059898	ENSRNOT00000086689		
ENSRNOG00000054521	ENSRNOT00000091036		
ENSRNOG00000052266	ENSRNOT00000091908		
ENSRNOG00000052491	ENSRNOT00000081555		
ENSRNOG00000052491	ENSRNOT00000080219		
ENSRNOG00000055459	ENSRNOT00000085491		
ENSRNOG00000061322	ENSRNOT00000091758		
ENSRNOG00000057656	ENSRNOT00000090094		
ENSRNOG00000055789	ENSRNOT00000087070		
ENSRNOG00000052088	ENSRNOT00000081115		
ENSRNOG00000058688	ENSRNOT00000078204		
ENSRNOG00000060884	ENSRNOT00000084146		
ENSRNOG00000058791	ENSRNOT00000090341		
ENSRNOG00000058054	ENSRNOT00000088045		
ENSRNOG00000053841	ENSRNOT00000090454		
ENSRNOG00000057401	ENSRNOT00000085989		
ENSRNOG00000054748	ENSRNOT00000080723		
ENSRNOG00000055660	ENSRNOT00000082324		
ENSRNOG00000053014	ENSRNOT00000086494		
ENSRNOG00000053937	ENSRNOT00000078949		
ENSRNOG00000055850	ENSRNOT00000086889		
ENSRNOG00000055850	ENSRNOT00000087589		
ENSRNOG00000051546	ENSRNOT00000088444		
ENSRNOG00000060284	ENSRNOT00000079436		
ENSRNOG00000057566	ENSRNOT00000089955		
ENSRNOG00000058576	ENSRNOT00000081862		
ENSRNOG00000052931	ENSRNOT00000088910		
ENSRNOG00000058778	ENSRNOT00000083114		
ENSRNOG00000055441	ENSRNOT00000090175		
ENSRNOG00000061754	ENSRNOT00000077918		
ENSRNOG00000056019	ENSRNOT00000085926		
ENSRNOG00000053679	ENSRNOT00000084701		
ENSRNOG00000059908	ENSRNOT00000091793		
ENSRNOG00000053970	ENSRNOT00000087110		
ENSRNOG00000055469	ENSRNOT00000079997		
ENSRNOG00000059861	ENSRNOT00000087902		
ENSRNOG00000061727	ENSRNOT00000078124		
ENSRNOG00000060450	ENSRNOT00000085206		
ENSRNOG00000056642	ENSRNOT00000086672		
ENSRNOG00000054587	ENSRNOT00000090082		
ENSRNOG00000057570	ENSRNOT00000081907		
ENSRNOG00000059459	ENSRNOT00000079809		
ENSRNOG00000053262	ENSRNOT00000088849		
ENSRNOG00000059343	ENSRNOT00000083757		
ENSRNOG00000054995	ENSRNOT00000084963		
ENSRNOG00000052189	ENSRNOT00000081716		
ENSRNOG00000052189	ENSRNOT00000090103		
ENSRNOG00000055755	ENSRNOT00000079968		
ENSRNOG00000054916	ENSRNOT00000090988		
ENSRNOG00000061158	ENSRNOT00000086860		
ENSRNOG00000053033	ENSRNOT00000083892		
ENSRNOG00000056575	ENSRNOT00000083338		
ENSRNOG00000053383	ENSRNOT00000079309		
ENSRNOG00000059643	ENSRNOT00000077777		
ENSRNOG00000053331	ENSRNOT00000084609		
ENSRNOG00000058873	ENSRNOT00000080070		
ENSRNOG00000061697	ENSRNOT00000082379		
ENSRNOG00000054016	ENSRNOT00000088428		
ENSRNOG00000054016	ENSRNOT00000079528		
ENSRNOG00000055329	ENSRNOT00000077184		
ENSRNOG00000058418	ENSRNOT00000083209		
ENSRNOG00000060498	ENSRNOT00000078461		
ENSRNOG00000058088	ENSRNOT00000088269	LOC102550206	
ENSRNOG00000060892	ENSRNOT00000079218		
ENSRNOG00000055694	ENSRNOT00000085732		
ENSRNOG00000054226	ENSRNOT00000081410		
ENSRNOG00000055191	ENSRNOT00000087525		
ENSRNOG00000060102	ENSRNOT00000082299		
ENSRNOG00000054373	ENSRNOT00000077965		
ENSRNOG00000055718	ENSRNOT00000090718		
ENSRNOG00000055215	ENSRNOT00000081644		
ENSRNOG00000061618	ENSRNOT00000091625		
ENSRNOG00000055832	ENSRNOT00000088100		
ENSRNOG00000053130	ENSRNOT00000084816		
ENSRNOG00000059384	ENSRNOT00000090953		
ENSRNOG00000058407	ENSRNOT00000080092		
ENSRNOG00000060647	ENSRNOT00000084745		
ENSRNOG00000053740	ENSRNOT00000087117		
ENSRNOG00000053291	ENSRNOT00000085786		
ENSRNOG00000053291	ENSRNOT00000081876		
ENSRNOG00000055803	ENSRNOT00000091267		
ENSRNOG00000054201	ENSRNOT00000081142		
